=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-9-13_1-5-13
====================================================================================
1:5:13 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
1:5:13 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
1:5:13 | [PermissionManager] Perm (FreeCamera) has been registered!
1:5:13 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
1:5:13 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
1:5:13 | [PermissionManager] Perm (MenuServerManager) has been registered!
1:5:13 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
1:5:13 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
1:5:13 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
1:5:13 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
1:5:13 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
1:5:13 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
1:5:13 | [PermissionManager] Perm (MenuObjectManager) has been registered!
1:5:13 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
1:5:13 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
1:5:13 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
